element	wave_A	wave_nm	loggf	EP	species	gamma	gamma6	vdW
22.0	5183.179	518.3179	-1.04	2.736	22.0	0.0	0.0	0.0
58.0	5183.198	518.3198	-0.34	0.69	58.0	0.0	0.0	0.0
58.0	5183.203	518.3203000000001	-0.72	0.302	58.0	0.0	0.0	0.0
21.0	5183.224	518.3224	-1.64	5.055	21.0	0.0	0.0	0.0
21.0	5183.224	518.3224	-3.4	5.055	21.0	0.0	0.0	0.0
112.1	5183.226	518.3226	-0.213	0.014	112.00124	0.0	0.0	0.0
114.1	5183.231	518.3231	-3.419	1.234	114.00128	0.0	0.0	0.0
112.1	5183.234	518.3234	-0.213	0.014	112.00125	0.0	0.0	0.0
112.1	5183.24	518.324	-0.213	0.014	112.00126	0.0	0.0	0.0
112.1	5183.258	518.3258	-2.545	0.014	112.00124	0.0	0.0	0.0
57.1	5183.291	518.3291	-2.172	0.403	57.1139	0.0	0.0	0.0
57.1	5183.293	518.3293	-2.649	0.403	57.1139	0.0	0.0	0.0
112.1	5183.297	518.3297	-0.871	0.0	112.00124	0.0	0.0	0.0
57.1	5183.303	518.3303	-1.95	0.403	57.1139	0.0	0.0	0.0
57.1	5183.305	518.3305	-20.6	0.403	57.1139	0.0	0.0	0.0
57.1	5183.307	518.3307	-2.172	0.403	57.1139	0.0	0.0	0.0
112.1	5183.314	518.3314	-0.871	0.0	112.00125	0.0	0.0	0.0
106.1	5183.319	518.3319	-3.267	2.331	106.00113	0.0	0.0	0.0
57.1	5183.324	518.3324	-1.851	0.403	57.1139	0.0	0.0	0.0
106.1	5183.325	518.3325	-3.767	2.338	106.00113	0.0	0.0	0.0
57.1	5183.327	518.3327	-2.795	0.403	57.1139	0.0	0.0	0.0
57.1	5183.329	518.3329	-1.95	0.403	57.1139	0.0	0.0	0.0
112.1	5183.331	518.3331000000001	-0.871	0.0	112.00126	0.0	0.0	0.0
57.1	5183.353	518.3353	-1.825	0.403	57.1139	0.0	0.0	0.0
57.1	5183.357	518.3357	-2.165	0.403	57.1139	0.0	0.0	0.0
57.1	5183.36	518.336	-1.851	0.403	57.1139	0.0	0.0	0.0
57.1	5183.391	518.3390999999999	-1.878	0.403	57.1139	0.0	0.0	0.0
57.1	5183.396	518.3396	-1.779	0.403	57.1139	0.0	0.0	0.0
24.0	5183.399	518.3399000000001	-4.18	1.003	24.0	0.0	0.0	0.0
57.1	5183.4	518.3399999999999	-1.825	0.403	57.1139	0.0	0.0	0.0
112.1	5183.428	518.3428	-2.421	0.876	112.00124	0.0	0.0	0.0
24.1	5183.436	518.3435999999999	-4.01	6.277	24.1	0.0	0.0	0.0
57.1	5183.438	518.3438	-2.073	0.403	57.1139	0.0	0.0	0.0
57.1	5183.443	518.3443	-1.493	0.403	57.1139	0.0	0.0	0.0
57.1	5183.448	518.3448000000001	-1.878	0.403	57.1139	0.0	0.0	0.0
26.0	5183.465	518.3465	-4.68	3.109	26.0	0.0	0.0	0.0
27.0	5183.466	518.3466000000001	-1.19	4.11	27.0	0.0	0.0	0.0
57.1	5183.5	518.35	-1.265	0.403	57.1139	0.0	0.0	0.0
57.1	5183.506	518.3506	-2.073	0.403	57.1139	0.0	0.0	0.0
112.1	5183.509	518.3509	-1.922	0.434	112.00124	0.0	0.0	0.0
68.1	5183.528	518.3528	-1.15	2.542	68.1	0.0	0.0	0.0
26.0	5183.544	518.3543999999999	-2.4	5.06	26.0	0.0	0.0	0.0
106.1	5183.588	518.3588	-2.797	1.286	106.00113	0.0	0.0	0.0
23.1	5183.598	518.3598	-3.57	6.896	23.1	0.0	0.0	0.0
12.0	5183.604	518.3604	-0.18	2.715	12.0	0.0	0.0	0.0
106.1	5183.675	518.3675000000001	-6.132	1.286	106.00113	0.0	0.0	0.0
106.1	5183.677	518.3677	-6.229	1.286	106.00113	0.0	0.0	0.0
106.1	5183.685	518.3685	-4.219	1.576	106.00112	0.0	0.0	0.0
26.0	5183.695	518.3695	-4.44	3.299	26.0	0.0	0.0	0.0
112.1	5183.706	518.3706	-2.474	0.935	112.00124	0.0	0.0	0.0
40.0	5183.708	518.3707999999999	-1.62	0.632	40.0	0.0	0.0	0.0
22.1	5183.711	518.3711000000001	-2.76	1.89	22.1	0.0	0.0	0.0
106.1	5183.764	518.3764	-2.743	1.286	106.00113	0.0	0.0	0.0
112.1	5183.779	518.3779000000001	-2.12	0.905	112.00124	0.0	0.0	0.0
106.1	5183.796	518.3796	-4.231	1.576	106.00112	0.0	0.0	0.0
24.0	5183.803	518.3803	-3.52	5.273	24.0	0.0	0.0	0.0
22.0	5183.81	518.3810000000001	-2.85	1.066	22.0	0.0	0.0	0.0
59.1	5183.85	518.385	-1.06	0.633	59.1	0.0	0.0	0.0
112.1	5183.851	518.3851	-0.364	0.009	112.00124	0.0	0.0	0.0
106.1	5183.856	518.3856	-5.462	2.338	106.00113	0.0	0.0	0.0
112.1	5183.857	518.3857	-0.364	0.009	112.00125	0.0	0.0	0.0
112.1	5183.861	518.3860999999999	-0.364	0.008	112.00126	0.0	0.0	0.0
112.1	5183.876	518.3876	-2.5	0.009	112.00124	0.0	0.0	0.0
106.1	5183.9	518.39	-6.389	1.576	106.00112	0.0	0.0	0.0
57.0	5183.907	518.3907	-1.38	0.13	57.0	0.0	0.0	0.0
106.1	5183.928	518.3928	-5.427	2.346	106.00112	0.0	0.0	0.0
74.0	5183.963	518.3963	-1.26	2.351	74.0	0.0	0.0	0.0
90.1	5183.99	518.399	-1.55	1.547	90.1	0.0	0.0	0.0
106.1	5184.014	518.4014	-3.639	2.346	106.00112	0.0	0.0	0.0
106.1	5184.034	518.4033999999999	-3.766	2.346	106.00112	0.0	0.0	0.0
112.1	5184.125	518.4125	-2.514	0.014	112.00124	0.0	0.0	0.0
26.0	5184.146	518.4146	-1.53	5.029	26.0	0.0	0.0	0.0
21.0	5184.149	518.4149	-3.76	2.301	21.0	0.0	0.0	0.0
112.1	5184.157	518.4157	-0.101	0.014	112.00124	0.0	0.0	0.0
70.1	5184.162	518.4162	-0.77	4.169	70.1	0.0	0.0	0.0
112.1	5184.17	518.417	-0.101	0.014	112.00125	0.0	0.0	0.0
112.1	5184.173	518.4173	-0.617	0.004	112.00124	0.0	0.0	0.0
112.1	5184.177	518.4177	-0.617	0.004	112.00125	0.0	0.0	0.0
26.0	5184.177	518.4177	-1.95	4.309	26.0	0.0	0.0	0.0
112.1	5184.179	518.4179	-0.617	0.004	112.00126	0.0	0.0	0.0
112.1	5184.182	518.4182	-0.101	0.014	112.00126	0.0	0.0	0.0
112.1	5184.191	518.4191	-2.529	0.004	112.00124	0.0	0.0	0.0
45.0	5184.194	518.4194	-2.28	0.965	45.0	0.0	0.0	0.0
112.1	5184.211	518.4211	-1.515	0.198	112.00124	0.0	0.0	0.0
26.0	5184.254	518.4254	-1.15	4.987	26.0	0.0	0.0	0.0
26.0	5184.266	518.4266	-1.0	4.28	26.0	0.0	0.0	0.0
25.0	5184.296	518.4296	-2.62	4.191	25.0	0.0	0.0	0.0
112.1	5184.319	518.4319	0.343	0.663	112.00124	0.0	0.0	0.0
26.0	5184.4	518.4399999999999	-2.94	5.066	26.0	0.0	0.0	0.0
22.0	5184.486	518.4485999999999	-2.98	3.282	22.0	0.0	0.0	0.0
26.0	5184.526	518.4526	-1.44	4.984	26.0	0.0	0.0	0.0
14.0	5184.546	518.4546	-4.05	7.481	14.0	0.0	0.0	0.0
24.0	5184.556	518.4556	-0.39	3.407	24.0	0.0	0.0	0.0
28.0	5184.557	518.4557	-0.83	3.703	28.0	0.0	0.0	0.0
92.1	5184.571	518.4571	-1.12	0.67	92.1	0.0	0.0	0.0
106.1	5184.595	518.4595	-7.28	2.333	106.00113	0.0	0.0	0.0
41.0	5184.643	518.4643	-1.69	0.019	41.0	0.0	0.0	0.0
112.1	5184.646	518.4646	-2.367	0.663	112.00124	0.0	0.0	0.0
24.0	5184.72	518.472	-2.51	3.432	24.0	0.0	0.0	0.0
106.1	5184.781	518.4781	-3.581	2.371	106.00112	0.0	0.0	0.0
106.1	5184.824	518.4824	-3.573	1.97	106.00113	0.0	0.0	0.0
112.1	5184.826	518.4826	0.359	0.663	112.00124	0.0	0.0	0.0
27.0	5184.831	518.4831	-5.19	2.868	27.0	0.0	0.0	0.0
26.0	5184.864	518.4864	-1.1	4.952	26.0	0.0	0.0	0.0
112.1	5184.875	518.4875	0.359	0.662	112.00125	0.0	0.0	0.0
106.1	5184.906	518.4906	-6.685	2.371	106.00112	0.0	0.0	0.0
112.1	5184.914	518.4914	0.359	0.662	112.00126	0.0	0.0	0.0
106.1	5184.945	518.4945	-3.593	1.97	106.00113	0.0	0.0	0.0
112.1	5184.988	518.4988000000001	-2.436	0.009	112.00124	0.0	0.0	0.0
112.1	5185.013	518.5013	-0.207	0.009	112.00124	0.0	0.0	0.0
114.1	5185.02	518.5020000000001	-2.569	1.388	114.00128	0.0	0.0	0.0
24.0	5185.021	518.5020999999999	-2.54	3.548	24.0	0.0	0.0	0.0
45.0	5185.025	518.5024999999999	-2.44	1.576	45.0	0.0	0.0	0.0
112.1	5185.026	518.5026	-0.207	0.009	112.00125	0.0	0.0	0.0
106.1	5185.031	518.5031	-5.717	1.97	106.00113	0.0	0.0	0.0
112.1	5185.037	518.5037	-0.207	0.009	112.00126	0.0	0.0	0.0
56.1	5185.058	518.5058	-1.55	5.247	56.1	0.0	0.0	0.0
106.1	5185.076	518.5076	-6.251	2.371	106.00112	0.0	0.0	0.0
106.1	5185.076	518.5076	-7.847	2.438	106.00113	0.0	0.0	0.0
26.0	5185.108	518.5108	-3.66	4.909	26.0	0.0	0.0	0.0
114.1	5185.145	518.5145	-2.569	1.388	114.00128	0.0	0.0	0.0
106.1	5185.177	518.5177	-6.646	2.361	106.00113	0.0	0.0	0.0
106.1	5185.183	518.5183	-3.579	2.361	106.00113	0.0	0.0	0.0
106.1	5185.2	518.52	-3.598	2.371	106.00112	0.0	0.0	0.0
69.0	5185.244	518.5244	-1.4	1.087	69.0	0.0	0.0	0.0
66.0	5185.294	518.5294	-0.14	1.488	66.0	0.0	0.0	0.0
106.1	5185.423	518.5423	-3.596	2.361	106.00113	0.0	0.0	0.0
106.1	5185.428	518.5427999999999	-6.285	2.361	106.00113	0.0	0.0	0.0
23.0	5185.48	518.548	-3.84	2.129	23.0	0.0	0.0	0.0
27.0	5185.488	518.5488	-2.69	4.069	27.0	0.0	0.0	0.0
27.0	5185.563	518.5563	-5.58	3.295	27.0	0.0	0.0	0.0
22.0	5185.679	518.5679	-3.66	3.427	22.0	0.0	0.0	0.0
112.1	5185.715	518.5715	-2.354	0.004	112.00124	0.0	0.0	0.0
26.0	5185.725	518.5725	-4.05	3.571	26.0	0.0	0.0	0.0
112.1	5185.732	518.5732	-0.348	0.004	112.00124	0.0	0.0	0.0
112.1	5185.744	518.5744	-0.348	0.004	112.00125	0.0	0.0	0.0
112.1	5185.756	518.5756	-0.348	0.004	112.00126	0.0	0.0	0.0
114.1	5185.759	518.5759	-2.685	1.346	114.00128	0.0	0.0	0.0
26.0	5185.879	518.5879	-4.21	4.442	26.0	0.0	0.0	0.0
22.1	5185.902	518.5902	-1.41	1.891	22.1	0.0	0.0	0.0
25.0	5185.923	518.5923	-3.74	4.191	25.0	0.0	0.0	0.0
106.1	5185.987	518.5987	-3.572	1.976	106.00112	0.0	0.0	0.0
106.1	5186.015	518.6015	-3.593	1.976	106.00112	0.0	0.0	0.0
23.0	5186.028	518.6028	-3.76	2.614	23.0	0.0	0.0	0.0
114.1	5186.062	518.6062	-2.685	1.346	114.00128	0.0	0.0	0.0
27.0	5186.09	518.609	-2.16	4.143	27.0	0.0	0.0	0.0
106.1	5186.119	518.6119	-5.716	1.976	106.00112	0.0	0.0	0.0
24.1	5186.125	518.6125	-3.33	5.869	24.1	0.0	0.0	0.0
21.0	5186.136	518.6136	-4.25	2.292	21.0	0.0	0.0	0.0
114.1	5186.176	518.6176	-3.03	1.481	114.00128	0.0	0.0	0.0
27.1	5186.222	518.6222	-5.56	5.462	27.1	0.0	0.0	0.0
26.0	5186.293	518.6293	-2.86	4.291	26.0	0.0	0.0	0.0
22.0	5186.325	518.6324999999999	-1.05	2.115	22.0	0.0	0.0	0.0
112.1	5186.361	518.6360999999999	-2.307	0.001	112.00124	0.0	0.0	0.0
112.1	5186.372	518.6372	-0.563	0.001	112.00124	0.0	0.0	0.0
112.1	5186.385	518.6385	-0.563	0.001	112.00125	0.0	0.0	0.0
112.1	5186.397	518.6397	-0.563	0.001	112.00126	0.0	0.0	0.0
26.0	5186.451	518.6451	-2.85	5.016	26.0	0.0	0.0	0.0
26.0	5186.481	518.6481	-2.26	4.987	26.0	0.0	0.0	0.0
26.0	5186.54	518.654	-4.39	4.73	26.0	0.0	0.0	0.0
28.0	5186.553	518.6553	-1.53	3.895	28.0	0.0	0.0	0.0
23.1	5186.674	518.6674	-3.44	3.756	23.1	0.0	0.0	0.0
114.1	5186.754	518.6754	-3.03	1.481	114.00128	0.0	0.0	0.0
26.0	5186.754	518.6754	-2.53	4.298	26.0	0.0	0.0	0.0
106.1	5186.807	518.6807	-3.639	2.347	106.00112	0.0	0.0	0.0
72.0	5186.822	518.6822	-0.56	2.837	72.0	0.0	0.0	0.0
106.1	5186.846	518.6845999999999	-5.461	2.347	106.00112	0.0	0.0	0.0
22.0	5186.847	518.6847	-2.27	3.543	22.0	0.0	0.0	0.0
64.1	5186.907	518.6907	-1.02	1.574	64.1	0.0	0.0	0.0
106.1	5186.952	518.6952	-3.766	2.347	106.00112	0.0	0.0	0.0
66.1	5186.99	518.699	0.0	2.59	66.1	0.0	0.0	0.0
22.0	5187.0	518.7	-3.55	3.303	22.0	0.0	0.0	0.0
60.0	5187.039	518.7039	-0.91	0.293	60.0	0.0	0.0	0.0
40.0	5187.048	518.7048	-0.8	1.974	40.0	0.0	0.0	0.0
106.1	5187.07	518.707	-4.219	1.572	106.00113	0.0	0.0	0.0
22.0	5187.08	518.708	-3.02	3.291	22.0	0.0	0.0	0.0
112.1	5187.087	518.7087	-0.959	0.0	112.00124	0.0	0.0	0.0
62.0	5187.089	518.7089	-1.19	0.185	62.0	0.0	0.0	0.0
112.1	5187.101	518.7101	-0.959	0.0	112.00125	0.0	0.0	0.0
106.1	5187.115	518.7115	-2.989	1.425	106.00113	0.0	0.0	0.0
112.1	5187.115	518.7115	-0.959	0.0	112.00126	0.0	0.0	0.0
28.0	5187.168	518.7167999999999	-2.57	4.534	28.0	0.0	0.0	0.0
112.1	5187.178	518.7178	-1.965	0.45	112.00124	0.0	0.0	0.0
106.1	5187.22	518.722	-7.256	1.138	106.00113	0.0	0.0	0.0
64.1	5187.22	518.722	-0.87	1.583	64.1	0.0	0.0	0.0
106.1	5187.23	518.723	-6.422	1.563	106.00113	0.0	0.0	0.0
106.1	5187.252	518.7252000000001	-7.118	1.425	106.00113	0.0	0.0	0.0
106.1	5187.252	518.7252000000001	-3.839	1.709	106.00113	0.0	0.0	0.0
106.1	5187.266	518.7266	-6.351	1.572	106.00113	0.0	0.0	0.0
106.1	5187.349	518.7349	-9.988	1.562	106.00113	0.0	0.0	0.0
106.1	5187.363	518.7363	-2.977	1.425	106.00113	0.0	0.0	0.0
106.1	5187.389	518.7389000000001	-4.232	1.572	106.00113	0.0	0.0	0.0
106.1	5187.418	518.7418	-5.923	1.709	106.00113	0.0	0.0	0.0
27.0	5187.452	518.7452000000001	-0.61	4.069	27.0	0.0	0.0	0.0
58.1	5187.458	518.7457999999999	0.17	1.211	58.1	0.0	0.0	0.0
90.1	5187.468	518.7468	-2.85	0.231	90.1	0.0	0.0	0.0
106.1	5187.49	518.749	-3.851	1.709	106.00113	0.0	0.0	0.0
112.1	5187.529	518.7529000000001	0.331	0.624	112.00124	0.0	0.0	0.0
23.0	5187.6	518.76	-4.19	2.573	23.0	0.0	0.0	0.0
114.1	5187.647	518.7647	-3.405	1.245	114.00128	0.0	0.0	0.0
23.0	5187.673	518.7673	-5.42	1.871	23.0	0.0	0.0	0.0
114.1	5187.73	518.7729999999999	-3.405	1.245	114.00128	0.0	0.0	0.0
72.1	5187.73	518.7729999999999	-1.75	1.869	72.1	0.0	0.0	0.0
114.1	5187.733	518.7733000000001	-2.451	1.777	114.00128	0.0	0.0	0.0
114.1	5187.745	518.7745	-2.451	1.777	114.00128	0.0	0.0	0.0
28.0	5187.819	518.7819000000001	-1.91	3.703	28.0	0.0	0.0	0.0
112.1	5187.861	518.7861	-2.35	0.624	112.00124	0.0	0.0	0.0
64.0	5187.881	518.7881	-0.89	0.812	64.0	0.0	0.0	0.0
26.0	5187.915	518.7915	-1.26	4.14	26.0	0.0	0.0	0.0
112.1	5188.037	518.8037	0.347	0.624	112.00124	0.0	0.0	0.0
24.1	5188.041	518.8041000000001	-4.85	4.38	24.1	0.0	0.0	0.0
112.1	5188.075	518.8075	0.347	0.623	112.00125	0.0	0.0	0.0
24.0	5188.08	518.808	-4.1	3.102	24.0	0.0	0.0	0.0
112.1	5188.105	518.8104999999999	0.347	0.623	112.00126	0.0	0.0	0.0
106.1	5188.14	518.8140000000001	-4.219	1.579	106.00112	0.0	0.0	0.0
57.1	5188.206	518.8206	-0.01	2.447	57.1	0.0	0.0	0.0
59.1	5188.22	518.822	-1.23	0.922	59.1	0.0	0.0	0.0
114.1	5188.252	518.8252	-3.67	1.245	114.00128	0.0	0.0	0.0
27.0	5188.27	518.827	-1.73	4.501	27.0	0.0	0.0	0.0
114.1	5188.335	518.8335	-3.67	1.245	114.00128	0.0	0.0	0.0
106.1	5188.357	518.8357	-6.351	1.579	106.00112	0.0	0.0	0.0
26.0	5188.361	518.8361	-3.27	4.981	26.0	0.0	0.0	0.0
26.0	5188.364	518.8363999999999	-2.32	4.442	26.0	0.0	0.0	0.0
106.1	5188.387	518.8387	-3.573	1.972	106.00113	0.0	0.0	0.0
106.1	5188.43	518.8430000000001	-4.232	1.579	106.00112	0.0	0.0	0.0
66.1	5188.467	518.8466999999999	-0.48	2.298	66.1	0.0	0.0	0.0
106.1	5188.556	518.8556	-5.681	1.972	106.00113	0.0	0.0	0.0
106.1	5188.566	518.8566	-7.343	2.335	106.00113	0.0	0.0	0.0
106.1	5188.62	518.862	-3.593	1.972	106.00113	0.0	0.0	0.0
22.0	5188.641	518.8641	-4.09	2.266	22.0	0.0	0.0	0.0
106.1	5188.676	518.8676	-5.758	1.078	106.00113	0.0	0.0	0.0
22.1	5188.68	518.868	-1.21	1.581	22.1	0.0	0.0	0.0
24.0	5188.777	518.8777	-4.16	3.11	24.0	0.0	0.0	0.0
114.1	5188.781	518.8781	-2.469	1.742	114.00128	0.0	0.0	0.0
114.1	5188.798	518.8797999999999	-3.217	1.281	114.00128	0.0	0.0	0.0
22.0	5188.823	518.8823	-2.69	2.776	22.0	0.0	0.0	0.0
106.1	5188.843	518.8842999999999	-9.706	1.555	106.00112	0.0	0.0	0.0
20.0	5188.844	518.8844	-0.07	2.933	20.0	0.0	0.0	0.0
23.0	5188.853	518.8853	-2.04	1.892	23.0	0.0	0.0	0.0
106.1	5188.871	518.8871	-7.255	1.143	106.00112	0.0	0.0	0.0
106.1	5188.876	518.8876	-6.379	1.564	106.00113	0.0	0.0	0.0
114.1	5188.878	518.8878	-2.469	1.742	114.00128	0.0	0.0	0.0
22.0	5188.893	518.8893	-6.66	1.979	22.0	0.0	0.0	0.0
26.0	5188.893	518.8893	-3.14	4.987	26.0	0.0	0.0	0.0
68.1	5188.899	518.8899	-0.28	1.769	68.1	0.0	0.0	0.0
24.1	5188.919	518.8919	-3.72	6.28	24.1	0.0	0.0	0.0
73.0	5188.936	518.8936	-2.02	1.594	73.0	0.0	0.0	0.0
106.1	5189.045	518.9045	-6.422	1.568	106.00112	0.0	0.0	0.0
114.1	5189.059	518.9059	-3.217	1.281	114.00128	0.0	0.0	0.0
22.0	5189.11	518.911	-5.19	0.825	22.0	0.0	0.0	0.0
26.0	5189.146	518.9146	-2.07	4.952	26.0	0.0	0.0	0.0
41.0	5189.186	518.9186	-1.37	0.13	41.0	0.0	0.0	0.0
24.0	5189.208	518.9208	-2.56	5.24	24.0	0.0	0.0	0.0
58.0	5189.263	518.9263	0.12	1.162	58.0	0.0	0.0	0.0
112.1	5189.278	518.9278	-1.59	0.206	112.00124	0.0	0.0	0.0
23.0	5189.31	518.931	-4.48	1.891	23.0	0.0	0.0	0.0
106.1	5189.566	518.9566	-3.573	1.978	106.00112	0.0	0.0	0.0
22.0	5189.578	518.9578	-1.19	2.238	22.0	0.0	0.0	0.0
23.0	5189.641	518.9640999999999	-2.96	3.957	23.0	0.0	0.0	0.0
106.1	5189.671	518.9671000000001	-6.73	1.329	106.00113	0.0	0.0	0.0
24.0	5189.673	518.9673	-4.13	3.886	24.0	0.0	0.0	0.0
90.1	5189.677	518.9676999999999	-0.82	2.514	90.1	0.0	0.0	0.0
106.1	5189.698	518.9698000000001	-5.681	1.978	106.00112	0.0	0.0	0.0
106.1	5189.711	518.9711	-7.203	1.14	106.00113	0.0	0.0	0.0
106.1	5189.749	518.9748999999999	-3.593	1.978	106.00112	0.0	0.0	0.0
25.0	5189.792	518.9792	-1.38	4.422	25.0	0.0	0.0	0.0
15.0	5189.885	518.9885	-1.91	6.949	15.0	0.0	0.0	0.0
23.0	5189.965	518.9965	-2.25	3.275	23.0	0.0	0.0	0.0
112.1	5190.098	519.0098	-3.293	0.977	112.00124	0.0	0.0	0.0
23.1	5190.113	519.0113	-2.67	3.755	23.1	0.0	0.0	0.0
112.1	5190.181	519.0181	-0.959	0.001	112.00124	0.0	0.0	0.0
112.1	5190.181	519.0181	-1.26	0.001	112.00124	0.0	0.0	0.0
112.1	5190.197	519.0197000000001	-1.26	0.001	112.00125	0.0	0.0	0.0
112.1	5190.207	519.0207	-1.26	0.001	112.00126	0.0	0.0	0.0
25.0	5190.296	519.0296000000001	-2.88	5.407	25.0	0.0	0.0	0.0
62.1	5190.43	519.043	-2.42	0.543	62.1	0.0	0.0	0.0
25.0	5190.439	519.0439	-1.56	4.422	25.0	0.0	0.0	0.0
114.1	5190.496	519.0496	-2.655	1.575	114.00128	0.0	0.0	0.0
112.1	5190.539	519.0539	0.318	0.586	112.00124	0.0	0.0	0.0
106.1	5190.546	519.0546	-3.838	1.716	106.00112	0.0	0.0	0.0
112.1	5190.568	519.0568000000001	0.318	0.585	112.00125	0.0	0.0	0.0
112.1	5190.579	519.0579	0.318	0.584	112.00126	0.0	0.0	0.0
106.1	5190.605	519.0604999999999	-3.85	1.716	106.00112	0.0	0.0	0.0
112.1	5190.626	519.0626	-2.004	0.467	112.00124	0.0	0.0	0.0
23.0	5190.684	519.0684	-1.62	2.372	23.0	0.0	0.0	0.0
106.1	5190.702	519.0702	-6.379	1.569	106.00112	0.0	0.0	0.0
106.1	5190.717	519.0717	-5.957	1.716	106.00112	0.0	0.0	0.0
106.1	5190.734	519.0734	-10.475	1.865	106.00113	0.0	0.0	0.0
25.0	5190.765	519.0765	-1.52	4.422	25.0	0.0	0.0	0.0
106.1	5190.769	519.0769	-2.796	1.29	106.00112	0.0	0.0	0.0
114.1	5190.828	519.0828	-2.655	1.575	114.00128	0.0	0.0	0.0
106.1	5190.853	519.0853	-6.131	1.29	106.00112	0.0	0.0	0.0
106.1	5190.855	519.0854999999999	-6.228	1.29	106.00112	0.0	0.0	0.0
90.1	5190.872	519.0872	-2.06	0.51	90.1	0.0	0.0	0.0
112.1	5190.874	519.0874	-2.333	0.586	112.00124	0.0	0.0	0.0
114.1	5190.892	519.0892	-2.644	1.369	114.00128	0.0	0.0	0.0
106.1	5190.939	519.0939000000001	-2.742	1.29	106.00112	0.0	0.0	0.0
114.1	5191.015	519.1015	-2.598	1.738	114.00128	0.0	0.0	0.0
114.1	5191.015	519.1015	-2.598	1.738	114.00128	0.0	0.0	0.0
106.1	5191.02	519.1020000000001	-3.58	2.364	106.00113	0.0	0.0	0.0
112.1	5191.047	519.1047	0.334	0.586	112.00124	0.0	0.0	0.0
112.1	5191.073	519.1073	0.334	0.585	112.00125	0.0	0.0	0.0
64.1	5191.08	519.108	-0.91	1.597	64.1	0.0	0.0	0.0
112.1	5191.095	519.1095	0.334	0.585	112.00126	0.0	0.0	0.0
28.0	5191.206	519.1206	-1.54	5.276	28.0	0.0	0.0	0.0
22.0	5191.219	519.1219	-3.8	3.389	22.0	0.0	0.0	0.0
23.0	5191.223	519.1223	-5.16	1.847	23.0	0.0	0.0	0.0
114.1	5191.23	519.1229999999999	-2.644	1.369	114.00128	0.0	0.0	0.0
106.1	5191.267	519.1267	-6.25	2.364	106.00113	0.0	0.0	0.0
24.0	5191.287	519.1287	-1.88	4.443	24.0	0.0	0.0	0.0
106.1	5191.294	519.1294	-6.684	2.364	106.00113	0.0	0.0	0.0
59.1	5191.32	519.132	-0.68	0.422	59.1	0.0	0.0	0.0
26.0	5191.385	519.1385	-4.19	3.265	26.0	0.0	0.0	0.0
106.1	5191.416	519.1416	-7.203	1.144	106.00112	0.0	0.0	0.0
24.1	5191.428	519.1428	-3.36	3.755	24.1	0.0	0.0	0.0
60.1	5191.44	519.144	-0.62	0.204	60.1	0.0	0.0	0.0
26.0	5191.454	519.1454	-0.55	3.036	26.0	0.0	0.0	0.0
42.0	5191.454	519.1454	-0.23	3.907	42.0	0.0	0.0	0.0
106.1	5191.54	519.154	-3.597	2.364	106.00113	0.0	0.0	0.0
26.1	5191.587	519.1587000000001	-4.86	3.195	26.1	0.0	0.0	0.0
40.1	5191.592	519.1591999999999	-0.71	1.755	40.1	0.0	0.0	0.0
23.1	5191.625	519.1625	-4.2	3.796	23.1	0.0	0.0	0.0
58.1	5191.633	519.1632999999999	-0.6	0.869	58.1	0.0	0.0	0.0
58.0	5191.714	519.1714	-0.04	0.719	58.0	0.0	0.0	0.0
106.1	5191.769	519.1769	-6.683	1.33	106.00113	0.0	0.0	0.0
22.0	5191.823	519.1823	-2.17	3.688	22.0	0.0	0.0	0.0
24.0	5191.884	519.1884	-2.82	3.842	24.0	0.0	0.0	0.0
22.0	5191.899	519.1899000000001	-4.47	1.501	22.0	0.0	0.0	0.0
106.1	5191.977	519.1976999999999	-10.343	1.915	106.00112	0.0	0.0	0.0
23.0	5191.989	519.1989	-0.87	2.245	23.0	0.0	0.0	0.0
24.0	5191.995	519.1995	-0.4	3.392	24.0	0.0	0.0	0.0
106.1	5192.046	519.2046	-6.73	1.334	106.00112	0.0	0.0	0.0
26.0	5192.046	519.2046	-2.06	5.06	26.0	0.0	0.0	0.0
58.1	5192.092	519.2092	-1.2	1.625	58.1	0.0	0.0	0.0
114.1	5192.221	519.2221	-2.537	1.414	114.00128	0.0	0.0	0.0
21.0	5192.302	519.2302	-1.76	3.17	21.0	0.0	0.0	0.0
114.1	5192.313	519.2313	-2.537	1.414	114.00128	0.0	0.0	0.0
27.0	5192.315	519.2315	-0.96	4.146	27.0	0.0	0.0	0.0
22.0	5192.339	519.2339	-2.72	3.675	22.0	0.0	0.0	0.0
26.0	5192.344	519.2344	-0.42	2.996	26.0	0.0	0.0	0.0
106.1	5192.393	519.2393	-3.282	1.168	106.00113	0.0	0.0	0.0
27.0	5192.393	519.2393	-0.48	4.144	27.0	0.0	0.0	0.0
27.1	5192.399	519.2399	-6.02	5.462	27.1	0.0	0.0	0.0
25.0	5192.401	519.2401	-4.0	5.345	25.0	0.0	0.0	0.0
106.1	5192.456	519.2456	-7.354	1.168	106.00113	0.0	0.0	0.0
26.0	5192.495	519.2495	-4.28	4.412	26.0	0.0	0.0	0.0
28.0	5192.495	519.2495	-1.3	3.696	28.0	0.0	0.0	0.0
112.1	5192.503	519.2502999999999	-2.903	1.001	112.00124	0.0	0.0	0.0
112.1	5192.549	519.2549	-1.177	0.004	112.00124	0.0	0.0	0.0
