[2024-07-31 12:05:20,597] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:23,397] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:23,407] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:23,419] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:23,430] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:23,441] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:23,463] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:23,474] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:23,485] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:23,496] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:23,513] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:26,310] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:26,321] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:26,332] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:26,343] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:26,354] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:26,374] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:26,385] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:26,396] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:26,407] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:26,425] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:29,236] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:29,246] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:29,257] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:29,267] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:29,278] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:29,298] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:29,309] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:29,320] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:29,331] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:29,348] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:32,138] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:32,150] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:32,162] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:32,174] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:32,185] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:32,210] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:32,221] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:32,233] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:32,244] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:32,261] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:35,059] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:35,069] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:35,080] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:35,091] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:35,102] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:35,121] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:35,132] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:35,143] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:35,154] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:35,173] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:05:37,953] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:37,964] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:37,975] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:37,986] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:37,997] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:38,016] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:38,027] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:38,038] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:38,048] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:38,066] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:05:40,869] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:40,881] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:40,893] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:40,904] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:40,915] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:40,935] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:40,946] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:40,956] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:40,967] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:40,986] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:05:43,780] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:43,791] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:43,806] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:43,820] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:43,834] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:43,854] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:43,864] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:43,875] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:43,885] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:43,902] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:05:46,899] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:46,909] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:46,920] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:46,931] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:46,942] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:46,961] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:46,972] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:46,983] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:46,993] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:47,010] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:49,813] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:49,825] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:49,837] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:49,847] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:49,858] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:49,877] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:49,891] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:49,902] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:49,912] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:49,929] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:52,750] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:52,760] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:52,771] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:52,783] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:52,794] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:52,813] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:52,824] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:52,836] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:52,847] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:52,865] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:55,673] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:55,685] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:55,698] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:55,708] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:55,719] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:55,738] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:55,748] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:55,758] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:55,770] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:55,787] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:05:58,606] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:05:58,616] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:05:58,627] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:05:58,638] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:05:58,648] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:05:58,667] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:05:58,678] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:05:58,689] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:05:58,699] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:05:58,717] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.44 +/- 0.39 km/s)
[2024-07-31 12:06:01,514] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:01,525] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:01,537] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:01,548] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:01,559] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:01,579] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:01,590] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:01,601] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:01,612] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:01,630] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:04,621] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:04,632] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:04,643] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:04,654] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:04,664] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:04,687] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:04,697] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:04,708] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:04,719] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:04,737] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:07,544] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:07,554] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:07,570] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:07,586] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:07,599] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:07,618] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:07,629] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:07,641] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:07,654] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:07,672] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:10,445] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:10,457] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:10,468] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:10,479] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:10,490] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:10,512] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:10,523] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:10,534] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:10,544] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:10,560] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:06:13,351] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:13,362] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:13,373] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:13,384] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:13,394] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:13,413] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:13,424] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:13,434] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:13,445] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:13,463] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:06:16,276] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:16,287] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:16,298] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:16,309] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:16,320] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:16,340] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:16,352] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:16,363] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:16,374] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:16,390] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.46 +/- 0.39 km/s)
[2024-07-31 12:06:19,181] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:19,191] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:19,205] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:19,216] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:19,227] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:19,247] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:19,258] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:19,269] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:19,280] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:19,298] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:22,087] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:22,098] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:22,108] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:22,119] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:22,130] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:22,149] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:22,160] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:22,170] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:22,181] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:22,198] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:25,006] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:25,018] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:25,029] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:25,040] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:25,051] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:25,070] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:25,081] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:25,091] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:25,103] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:25,119] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:27,926] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:27,936] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:27,947] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:27,959] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:27,970] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:27,991] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:28,002] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:28,013] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:28,024] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:28,040] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:30,854] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:30,864] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:30,876] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:30,887] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
[2024-07-31 12:06:30,898] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 40.90%
[2024-07-31 12:06:30,918] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 60.10%
[2024-07-31 12:06:30,928] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 70.32%
[2024-07-31 12:06:30,939] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 80.55%
[2024-07-31 12:06:30,950] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 90.77%
[2024-07-31 12:06:30,966] [INFO] [lines:__model_velocity_profile:2455]: Peak found at 4.00 km/s (fitted at 4.45 +/- 0.39 km/s)
[2024-07-31 12:06:33,785] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 0.00%
[2024-07-31 12:06:33,795] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 10.22%
[2024-07-31 12:06:33,807] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 20.45%
[2024-07-31 12:06:33,817] [INFO] [lines:__cross_correlation_function_uniform_in_velocity:1994]: 30.67%
